"address","totalTxs","totalVolume"
"0xc89da7f8c6e075a59ec631d8ae933073fe0e620a","4","4489.12354"
"0xc89e03d4050dcb77dda9428820d2161188cab67a","2","8323.46238"
"0xc8a44e444e7dac7744bf2fa35256f7300e9c04fb","5","4151.22025"
"0xc8a7c0f4c7db68ff2e1a22fb85d9979a2b87ba04","5","369578.05741"
"0xc8a7dd90d2fb862f1db3a1f987f12e31f9d6ba47","2","2023.34661"
"0xc8a9327a1b88ce82e51cdcd8d0ec0a0db1b33202","3","3572.47061"
"0xc8a9ac237c98f96a99c10b8bb1bc20720b7e17c2","2","1487.62696"
"0xc8ae3df2ccd8296c766c6da94ed9222dadc728b4","6","2752.79037"
"0xc8b1a2780a0f83003cdce787b053033a4e25490b","7","2175.60733"
"0xc8b63a951c3572b868fd39a5e3cd6998cfbe4b5c","5","6342.47555"
"0xc8b6abb09aa203ead517da70fcbfa0d413bb0db8","2","3356.39721"
"0xc8b81e4b126a972dec753d5d2024b53ac80c757c","2","1745.11115"
"0xc8b821529aee0dbb9c42580ccba768ba1737cbd0","2","12922.90023"
"0xc8b841ba27a067d7f17e2271b4976779efd05362","28","3586.97836"
"0xc8b8d850bb0678d850ee819123042ccfd8561d46","3","1030.82245"
"0xc8b9d70b96bde161061ceab22067e62d38337d80","2","2410.58446"
"0xc8ba6c5472bcf982c88cb469c8785a3af9b183c1","5","6729.09712"
"0xc8bfae5829805d4944838f9263a9bcdb7d7163d0","2","4994.34033"
"0xc8c2b727d864cc75199f5118f0943d2087fb543b","3","1002832.54783"
"0xc8c2fbe48aece61772e22b0bf4d5fae2cc40de0f","5","1091.07288"
"0xc8c7046a31deff39aa97c0b085e5323c0703d0cb","2","1202.56536"
"0xc8cb180415b83f3f9a61691d246fe39a74c6a41e","4","4005.28632"
"0xc8cdef7a03cbc43619c5d669041b60da9138e70a","5","2791.51329"
"0xc8cec86f7c97139c803fec48b5fd7341d8282b5e","4","8194.70102"
"0xc8d0222427d74c463afb9d35a35a9384e061fd65","4","1094.46725"
"0xc8d3185b6834a6ad162df91b928f179c7411aafc","2","63074.50362"
"0xc8d4a8970035f9f3fd01dbd238c97b5348aa3199","8","28780.87906"
"0xc8d611aa35eb303f35c9b386602750a71575260a","8","38813.27143"
"0xc8d744b4418fd52e6fb540a37fb1b9a8d0204e27","13","48162.10828"
"0xc8d7e0ebccb4588664b331ccaed087819976358b","2","6565.97158"
"0xc8db353c5e09c5ac4ffb1eea0ea2dfe8fd1a1ae5","6","49618.81367"
"0xc8dc286f4339b68e710e3c0d14c1d6d6f13c4c9f","2","3880.30538"
"0xc8dd40ba1bdb6a3f956904f02b14db24013b8b5d","2","1276.60998"
"0xc8dd81e7319339326b95fa16a43e19f4b295ac1e","10","2612.45475"
"0xc8e119572134ad94663e461a2c21c62fad0a330b","18","2564.69851"
"0xc8e1f4ac50d7d41ce3daa47dd8ae5bd884b4e30f","2","1115.22676"
"0xc8e31c32d6410b6c5a8122c025d1908c6c3fa2b6","4","11629.18094"
"0xc8e5a63242fc8e3196947e566b4d31e62614ded2","4","2006.52191"
"0xc8eb7a007dd6b736105f65c232af7ac34c167c31","12","91555.89333"
"0xc8f0c3cf27c6f62a2355456d0181aeea6923adb6","2","13091.11354"
"0xc8f4b05286fcb52f1243581a935ffe6604c2c0f3","6","6119.70978"
"0xc8f4d87d4b3ed021102c00aebe20d6a2de67b0cb","3","5855.63267"
"0xc8f518dac4bf0ee5036f3500694b25e79bff8eef","5","4799.61083"
"0xc8f7060244d9c0a39b5bf2739dc3acf984237192","2","8041.44029"
"0xc8f73fbc5a8f832ae4c106191269b2a1be93e83a","3","1612.47897"
"0xc8fc8a6042255a5f4c057f5ae56081b5daee6e34","2","1755.43285"
"0xc8fdaf6b389ce4d322c61c2c7396b409cf827b75","5","7106.27997"
"0xc8feee4b352c46b15ed12492df669911d8496e51","11","19781.54328"
"0xc8ff79947abe9c6cd4e401d65bf6aff80be623bc","2","4809.44688"
"0xc8fffeb7bce31e1ef5bb92cf46c51cbadeeeed1e","3","2789.67824"
"0xc90175d832c9e9190ebf4959bcab67558e99d437","7","79660.96367"
"0xc901ed9f88cd5d173b4ec620cac4270873aba32f","4","1809.80392"
"0xc9072dfa64f8734724783655f1396c63c46e932b","11","27902.03448"
"0xc908509d1f5d9ede7938161c189f50929c50626f","2","1917.30267"
"0xc90963a2e7e46b53cdc42bbd9ca049845b308958","5","1259.93385"
"0xc90970503b310063c3837eb37640b87d13f1bd9d","3","3484.98185"
"0xc90c3a70654fd4a149a985f6cb47ab9bb8698ff0","3","9988.85232"
"0xc90cd74f11b8afc8d667d3548a8b46d48c6b3f31","5","1528.87774"
"0xc90d934a80e786335c9ddfa494bc64fddd6bcdbe","3","1976.50823"
"0xc911845ac2ccde170a6ea54c615dc90e7d790ab3","4","1539.07491"
"0xc914c1a91656761da2258a471891c596c61009fc","7","1107.36119"
"0xc914fb29d729f37b8de6e5b7ef129b8d69458622","3","9342.68482"
"0xc916516c729815a51c66f8581a487fea37d11e5b","3","16299.42395"
"0xc91a5bc46be45ab8db7a76d69a8d5c8c15cffff6","6","107649.54254"
"0xc91a94c0c17da152c5913c7d67257b6e210827e9","6","1137.31264"
"0xc91b84321f67e5ec380af0bf2fa33b5eb9f4704a","14","3015.42987"
"0xc91e679add1116bc2b6c647c16a10251be25acbf","8","17339.27861"
"0xc91ef9020bb3c1b06802881d08eddd06990280ed","11","3611.37938"
"0xc91faf934708a5e3b3ff8ed212904c4efd2aaf57","4","1546.5971"
"0xc9211a0e4cfab4974fe15a77a90682079b53722b","3","19323.1103"
"0xc921da4c2a75065cae023fad5b2288ad1056b2d0","14","27086.57717"
"0xc9264968fea051bcb244a8dbb7c803cabcab47f0","3","73678.96218"
"0xc92980d19e7399911f595053894408ad24380324","6","39631.93592"
"0xc92b96427cd7e6ce9b0e92ded535ec5b0dca4c93","2","1915.16682"
"0xc92fc09658fb97ccf59ffd34d404766c3713c828","3","29761.07528"
"0xc93110d58047bd31f20a302bf2174d15458f6d16","5","1318.72664"
"0xc931399d179479c395e23c67bb9bf2c4aad54986","2","2020.77404"
"0xc93505a56396456b49e20ddb46a01b780aa87990","6","1234.38018"
"0xc935a86e747e145bcb8a83c19f6aa1e590029cc7","2","7942.65218"
"0xc935b59c7f810cec91e46b45f03a4ac4cc0e915e","3","1582.65855"
"0xc93678ec2b974a7ae280341cefeb85984a29fff7","13","12107.82912"
"0xc9374545d87ec30e7d5a04a81bdb0d72e46f7ba3","6","1192.99615"
"0xc9377d11075015a73b3f1b7deeb8c6e9280a2ec6","2","2172.29763"
"0xc9382a55a3bf6d071ced67c95497f76a2ba4e1f8","2","1414.3883"
"0xc93c28e4725e242602556b371c9a4e2e28c34d2d","4","33481.31765"
"0xc93ffb6ccfa0fbe215de35afb3c7020a76accb4b","7","1472.75135"
"0xc94127e44bf255faeca85792757e90bbf629414d","3","7096.44232"
"0xc9420c9349120ca88d6c349cdf4af038e2ca5027","4","4838.52634"
"0xc94481b7a72d7bb0ea90b63f6cddbb542e6ab1d9","4","63199.93428"
"0xc945f1523b5367c52a55efe7be53664afb7f5632","4","3891.47452"
"0xc945f3ea949c6491fb81b33591cc590f4ec6b584","3","46681.40189"
"0xc947d6982df533079fd9b348178255f809cf29ef","8","11506.33713"
"0xc948454951290bbb83e6d56e6fee5e9653750e7f","2","8867.17221"
"0xc9486849a02e2529f69dc914fd293895e15f7b2a","7","5333.05975"
"0xc949c2f384f0e0fc848a41052e7d0c467ca43d54","3","14264.08526"
"0xc95240f030c0d914882af2fa29e024d81b22841f","3","6178.21522"
"0xc9599928ec82ad8299e70ba0035af73a98c444b3","5","1176.22848"
"0xc95ae368cf45c833a5ca7d1aaf24dfe17b3e2e57","4","2472.64388"
"0xc95c069f83b8e9eaeebf813a4fcf6762b881e35f","2","45575.16919"
"0xc95fda8a94437c1b936169b62858f13ae0386307","4","1847.87506"
"0xc95fe87a9d376fa1629848e22b7d2726529a2921","2","8304.55733"
"0xc960d09ffed68df5ec52a760b59d63f9562a7282","12","1089.03648"
"0xc964678a7cc316c7414392e3ce40106053c5e934","3","3295.94055"
"0xc9673c6d77564655421a9b23a3fd2b9606bcec2b","9","78542.24517"
"0xc968488af3a76f0751fc7695675f3356a836bb3a","5","4810.04058"
"0xc96b4fa704f73d269b4093495c85293fc063ca0d","2","39852.36237"
"0xc96ca1e047ce7d674c7e13cc385d6b75101aa8bc","2","2039.83153"
"0xc96e80268e1431b6114b08db475a0352d46aca10","3","2286.98899"
"0xc97239fda221124dcdac5612b45c208163c1d4f3","14","225747.11726"
"0xc972a4ba4b10555171f2c08f185e05571e129cd7","5","32488.92522"
"0xc972d1798bedccf1d31a5dd4efa23c786899347e","2","1324.69336"
"0xc9732b9c5955657497e67a6e3823d6b0d4dcdf91","2","4281.23082"
"0xc9778f38aff96f5c1a1cad4c42f101e614b88d47","2","6318.08402"
"0xc97acf688cfe0a4d3bf23e9f772af83698216470","4","78946.58884"
"0xc97b62d281a47d228c688fc6a3d0c2287f4e5ad9","5","2024.20537"
"0xc97e11fcff2e2a370c6af376abcdaa0045e31391","2","16993.91992"
"0xc97fdf2c6234bab168734a10734d9d368432c58f","2","1122.51436"
"0xc981b9efc2e64f32555354e2b0411f4d9d8c2cdb","2","14487.4744"
"0xc984b9a9f448b4f6f9698c418879174466208208","3","3030.63085"
"0xc98665dbb9520b073474bd1b9e64d285c5feb13a","5","1544.45811"
"0xc986ca9476edc3c021c04e3306f9e37eed9071ab","2","1378.78302"
"0xc9871d99c7d82ddea8db28891b7d13a8bf7a203b","2","1770.3156"
"0xc988117bd321c9558cde70467c52d8641a755bde","11","2234.45712"
"0xc98c01414712d4aee306dc23ebd934c233205133","2","1156.84548"
"0xc98e49f1cb6d5fa9aa1f4b5c072a79ed7901426e","3","2147.92271"
"0xc9905da06ed8ea0e1ce5fb11e95c1b062a29e59d","3","1460.45462"
"0xc993243dce486836c988a1ffef83d451ef6f5c01","7","1808.99003"
"0xc9981f1a46a5c6cc5a5db4d77bb4bb94e7a66294","24","2622.64676"
"0xc99cc4c8dd9294bf9dd4ad26b1af5150b4083b62","2","1273.65741"
"0xc9a1426a6855b682d8878ea0c2117c08e974fb5d","2","3841.39731"
"0xc9a4951c248537bf4cc777d50e39e27dfa0aaf1a","3","14778.94005"
"0xc9a4ddbc437d2dd5ea8a69b1d803122818a39a0a","6","11389.47791"
"0xc9a58d42cd64bf82f53fc6e0961c69ece1bda17a","4","14101.82501"
"0xc9a6fcda87c2e128fd30bbb78fd82867b8f27cba","7","46029.11339"
"0xc9aadf0fd10504bbb81624eb05ff888aeff04987","2","57642.29443"
"0xc9ac7d67d204257cb1063c710630c676e05fb378","14","6717.74252"
"0xc9ae1dda0acf87b0e42c61489a60d2752d38f0b1","5","1407.01727"
"0xc9aef7014b9c65f567d8bc8c8b3218b0a1ec12b7","2","10464.65678"
"0xc9b22fb98d603fe033075b805a985cdcc21ebb31","3","1403.78232"
"0xc9b722b07144cb483e10e5454b13007b21f4dbe6","2","25153.66538"
"0xc9bac923dea801614cb7995079e72c1cc03e1264","8","31876.48298"
"0xc9bacc8a8cabda5dbfade2fc2740e2aec7414912","6","3099.60791"
"0xc9c0c7e9d6423a61a82a872b2496f685212e0a56","4","160249.21293"
"0xc9c0e29f089ae04623536f3c9d32b557a323656e","5","4646.79331"
"0xc9c5d4229e42f3ac913aa520683c32142ec83fcc","3","1019.82681"
"0xc9c83218ade9f63d1a263ae160aa884f68436a71","3","1650.11364"
"0xc9ca2ba9a27de1db589d8c33ab8edfa2111b31fb","6","23891.24768"
"0xc9ca60862fcd3d4121ce90371fa675d2ae7e3dd0","3","1231.84148"
"0xc9cef03f9204cd66f395ac2e0bb2626324718718","3","36491.85566"
"0xc9cf2afd5d29aedba89a4fe7310e8ba7c49637e4","8","85135.76952"
"0xc9d20533c5b8a79526377e5d05dc79b87b28e92f","11","7003.59394"
"0xc9d854725e19936c88b8813ec629f269884be47b","2","18798.41403"
"0xc9d897985bdd29ac562536c6686b897099288b5b","4","22837.77999"
"0xc9d8d69a74f2f32f7294d242c7272aa873167b22","5","17306.92842"
"0xc9dab5744d0768ab9235549bd157ab4ef01d57fc","2","1649.34955"
"0xc9db1379ea31396c24007b364df7ad1bfc311dbb","3","19976.83548"
"0xc9dc4f5ed4a4c4d5347dfc1a1cfc7871a8dd2767","2","1028.27458"
"0xc9dd3ec73335ec5f89aa7ddf48ecc6ad4963086c","3","1097.58743"
"0xc9de6b54502d2bd0f789e9b1913009a053a09291","2","119799.75834"
"0xc9df0a79197c3fb734c39056bd5c02eb7e0f132e","3","12854.33573"
"0xc9df1158c6da7e3dee926896a99388810c7c59cb","3","1505.51886"
"0xc9df9e3e52fea934dec329106f92190a75c07861","7","34374.49472"
"0xc9dfd080ace9e813fb42d9e0ca34d07b758c8710","2","71181.32125"
"0xc9e05c9ca8c8584cc5e1c7b29742787362869773","8","2613.43393"
"0xc9e60767be3c0e812301ab2f38237ec52b56a009","4","1750.91243"
"0xc9e61985359f49bebe66c6de28b841d6b90badac","3","13082.9979"
"0xc9e6d4cd8936203c257ee6426d16292c3cb3584c","7","24781.28201"
"0xc9e92ab6cdb97ad4b7f376edef3831d72cca4466","2","4223.29816"
"0xc9eb506a805ad7500de07cbfa453e70ab133f665","3","19921.66668"
"0xc9f6d94d22eb9444bbdbe79d27d48ad6815d1ae0","2","124516.40237"
"0xc9f8932fd78ea62ed4b01c5727cdd33412f7a3e9","3","2414.813"
"0xc9fd0738807240d832d89fd70af03e5c5da65aa7","3","1585.2404"
"0xca00dbf23b102584a5425974c18c014c4fbbf902","2","7427.93911"
"0xca04d223e0e180d23bcc1a84fc5e03c29023b60d","2","1108.0459"
"0xca063b7eac9940109ab0b230470fa103b8090892","3","90801.75307"
"0xca0b775a47bd332b7f7fa943a36f308ccf0410db","2","3109.53093"
"0xca0ba4cadcd74064798f222298bc1c4ad691bc21","6","63690.88249"
"0xca0bddda9e73776065150f45db6587d12734f541","12","2825.82656"
"0xca0fd87bdeae64b842f91fe65307b12687159c42","5","3182.6516"
"0xca11a5b8de22161f9ac4fa4dca80d97eb5a5648a","2","30165.35181"
"0xca11d10ceb098f597a0cab28117fc3465991a63c","4","10375.24555"
"0xca174f1b6707381d0f278d515bc3fe115f8c0b27","2","2002.54249"
"0xca197141655203e0c9f13ee78069390b3b3b2826","3","9385.92234"
"0xca1b83118d648b0215dd8b8a27c016410f88e107","2","2443.59584"
"0xca1c55f5d06f496a6ed3659a6b12eb6f0f76d4e3","2","14764.35923"
"0xca1e01d59ef9cd003cabadb61307cfea180c12aa","6","75799.17392"
"0xca20a09570a29d6b371c9077998624c318d60898","2","1859.66359"
"0xca2133bc59f1cd923e4840564a7f19046530f15b","6","4444.28712"
"0xca23ae9f0653a396056e684a567f60e23335d4e1","2","5485.39992"
"0xca241c81f27161c753fd11dded3b8738e3d1b62e","11","4654.12912"
"0xca25cce0228a1e28c261e7020a850c0c3000d9ee","2","7907.51862"
"0xca29146ccb534add16176b7cdf56a48160e89c35","2","2679.69502"
"0xca2caaaec614d6274f715174cb1fe003ef7f4d5c","12","1802.69057"
"0xca2cba2ad13eb32990b13b89d1a2b9bb103b0464","3","29000.82097"
"0xca2eb45533a6d5e2657382b0d6ec01e33a425bf4","5","3426.02139"
"0xca2fc03bd93e86124a954f22105f3a27513d3ec5","4","1997.35792"
"0xca33f1a1834ad59072cb7e2f6bfef3ba17a75828","2","2868.36194"
"0xca3598a35996521ed401241520364417dafd4aef","5","2907.78307"
"0xca38d006b38ee546f2d82e9dd902f54fc6db66b5","9","15278.98876"
"0xca39badc5b31d2a3151d5af5bde70df33b9c249c","13","27285.47941"
"0xca3cec14017f552270d4b8157ba686e80b4f445d","8","5147.39528"
"0xca3e3ff71782cda9fb5a7f2234287061f141e881","2","5624.87795"
"0xca432d0e2a7014679c3671597a6863892e511ebd","4","3208.48633"
"0xca4560880d92745c6fe73664c530c534dc0e4bc1","2","1254.97758"
"0xca458103487887e9354d5641ecaf8d4f636b3f0b","2","46636.3333"
"0xca45a18f462c61c3b972b4f8734919122cd29ff8","2","1710.34154"
"0xca48885f29d1443e953915481c0eaac1574ac709","7","8593.97103"
"0xca49d1312925ff3799e682d995fdceb325a40e6f","3","1480.93169"
"0xca4a0e8aa9fcbcb692c0b377efa765ae49300bc7","4","1938.70527"
"0xca4a4e011bdeb6e5cbc229b882ee20ad3231096a","2","50521.36156"
"0xca4e1e4955a890a8251d9b12b16d4f64719f606c","2","2020.93622"
"0xca515bf800e8a4ec524aebb7fde54c21fa39008e","29","4048.99968"
"0xca53eb4fc62e63be478cc1afe1b72fcccdcaa2fb","2","5850.08844"
"0xca5456b75f726df928b0667b3984fb34545e6a29","2","1555.17524"
"0xca5589a6107c4b996bf07363553abdc0f06f410b","4","2463.96703"
"0xca565ff3715dfeefde516d0fc3c4271edf874b4b","15","19589.09408"
"0xca5b642811108b1b8aca24bd07793898481ae6bc","3","1446.69184"
"0xca5b90a5cdf22e36028d7f2588fea40231f70c17","2","2010.30455"
"0xca5d231f303a2bcb120fa6690103f4852b59109c","3","13476.48803"
"0xca5f3d74161526a6580843b8b95c4e44b317f4df","4","361339.3558"
"0xca617a5c57a801c45d64d6a6a503d7c37a9fa806","2","8794.38451"
"0xca625beda8d0aade9a89c4050353d81ed6dc1f7a","6","5679.36484"
"0xca63ef067e3784df1990dc7b4b516950aa7ba973","2","3632.93857"
"0xca64c94af19686158e9883ea5c4671e3a5adda9a","2","12529.99663"
"0xca660e3e501885359382b5f2ed3b2a9e6ca0a29f","12","1022.20982"
"0xca689668f2ff3d1f8a409ea8ca31ee6d95d099b7","5","1690.83059"
"0xca69f44c4d77edd51848e00bccbaebaf8e3d7dfa","3","16466.63161"
"0xca6a43549264c68ca1f0b5530c290a293afd05d5","4","4897.23306"
"0xca6c172dd79f057a26b2984afcf64c62a782805b","10","4749.27554"
"0xca6ff368b9d4d78674e043b02ef94e887c8274d4","6","991319.30066"
"0xca71b724cd70c83e0468fe8d356191e98270921d","4","1289.7144"
"0xca74d2f75aab40de4f3ad8d034f6bbcad530f48a","4","1005.03083"
"0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46","9","27211.24545"
"0xca810f64a0bbc8498dd0d714113c8518feeb8d29","2","9166.42284"
"0xca812530a5a97f2cfb321fbd6f40da292e9f2045","2","3329.09717"
"0xca81ceb154aeb1f7673c3070e2c60616536f8eaf","5","3529.5373"
"0xca82421b268f06f2cfa9333e723336949e7b8fb9","9","2666.92339"
"0xca8430260e8d166173be4fa331dc05a6d50ac18b","6","4208.61302"
"0xca87cebd8bf61f85c4c932a3ea34846e239bf4a1","6","1297.36062"
"0xca8a11144be884eccae0077496dd15192bcf725a","6","1503.74533"
"0xca8b1b7d35f5859ece9138b753b801996a75fa48","2","3019.45986"
"0xca8c98c4dd1e9d00680a7cfe1488b7b49922e532","11","1132.13028"
"0xca8d06240ba5715ca3d890823f61761e6b6b0035","5","63667.48989"
"0xca949bc917ff93bea259d1751a1af1908c69d969","4","46427.35541"
"0xca968044effff14bee263ca6af3b9823f1968f37","2","107132.59706"
"0xca997b85f3247744c07eaff8d7dd14410ce29427","3","491020.69547"
"0xca9a275b1566c37335fd6d048150ddf28619ec41","3","4933.95455"
"0xca9ba74ee20917211ef646ac51accc287f27538b","4","52520.50723"
"0xca9f486512154391c63a67069bfc1b1e4fb44774","2","19933.76776"
"0xcaa043267f778d6956691a9fc376eab8aa01801c","5","25392.07527"
"0xcaa34fb3e242c0d8d53a382a47571d4d1b2f4a7f","2","7798.01851"
"0xcaa62e1e080d601dd14f32c0f8e77f220298c6cb","3","4325.54232"
"0xcaa7226794c400f3baf74cad99748fb68a4a5bd6","2","1989.83137"
"0xcaa8b2c1c86de1ac7e2c85bf7f7c9dec3c3dd356","3","2464.4017"
"0xcaaeae16dc4a7f2709fd5e57b6ccd36115833bc7","3","2709.44612"
"0xcab133cee3b37a3fb59da262d905c3cffa3cf6e3","5","1120.42831"
"0xcab33424e507329c2978fc88a68ad8660428c408","2","2343.95433"
"0xcab4af915606304fabd7adee53acf501b1fe6372","8","34987.48209"
"0xcab5b71ef27aa7427ec7a87d95ffc0e7e3434565","4","2097.2997"
"0xcab62e7d3994b0dd38a9724e695f824674dda130","2","220341.48526"
"0xcab6e2961cd5d36db4d7baf26d29b75b0f5bd171","5","1839.59827"
"0xcab7ddcbcf8ffd11d373e3d469bf1f86f2b223f2","8","2052.87766"
"0xcab989f1e37a0ef8c554ac28b4c9c51ef6442630","13","1034.96029"
"0xcab9a457bf9e8b969a86439134eb624d33134d8c","2","7782.82394"
"0xcabea05fca01dee566864e10fe2d5eeebae807da","8","4084.89818"
"0xcac0b640c75c5629a57a388d294226e6fd9666f3","35","3341.84818"
"0xcac1b0190cda35040c72ad4c4d88b697fa2721c1","3","1801.80832"
"0xcac29d3938e3a8330e973e62cf0af6bcdb0b0009","6","114521.97972"
"0xcac2c71ba6f691dc7033f140cbd43b9164210a7d","2","1342.89815"
"0xcac59f91e4536bc0e79ab816a5cd54e89f10433c","24","1129734.67304"
"0xcac6b2af1056a72c3f3060f17b8ca47fceaa9d5a","8","1470.36624"
"0xcacab90bc7fc3dd4b53b10214270e835295716b0","2","4404.06563"
"0xcacc55289917abaf27ea98c51c9af87c6f94f6bf","5","17042.05281"
"0xcacc84bba8a6c450effa9c7d68ef6d5a2e51767f","3","7854.16327"
"0xcaccf9e1fc1e6f818063b7a1fc75eaaebb6e61e2","3","11034.52405"
"0xcad23f11826ce1c42036714f079eeb528f05dec6","2","4694.15642"
"0xcad2bfa256bc37f03c47099f465a8ad09d5b444d","4","3438.75551"
"0xcad78ed2ef6b753e073d7f9e90fcff4c1d96050c","3","7039.78829"
"0xcadc2efe134e2efb91f75a48a0d67086b8e711a5","2","4736.21022"
"0xcae1b304a284c700d93c861ceebce054d837dbf3","5","185846.68111"
"0xcae44f87d9a8fd6afc20ccae7cdc0011d38ade51","5","2374.68241"
"0xcae4eba9a922923909a328dafa7fb4f48ab90dd1","4","1383.10351"
"0xcae5f523e58fe033b243da40f2595557c4e1718e","9","6403.18073"
"0xcae62b9dbb0bbcc3f64cc95aa084c8f015e894ee","5","25290.63075"
"0xcae63457b20b861392eb6ba5b372b7622db92f1a","3","14558.64063"
"0xcae9c38538a9eaf8d872f585ac1b81587b2bac21","12","28062.27449"
"0xcaed95a314f733079bd8c8b46c0fb53eae6d500f","19","19505.76784"
"0xcaeeac120121a33c5c232619a2616e306e329cd7","4","4181.83577"
"0xcaf5eae19b565117928f32064c6a52142b82f1c1","3","40528.0191"
"0xcaf6fd54fb74c95b28f5e94952ca21b46e4071cc","2","16889.815"
"0xcafa92cf95c281f8906987d293eff535600fe73c","20","6708.57077"
"0xcafd183d5c8626500dfa00908a8f54f2d152eea7","2","7154.09546"
"0xcafd432b7ecafff352d92fcb81c60380d437e99d","2","1821.34738"
"0xcafe3b95e2411a995bb43f5cf55a71c848c242b7","4","5914.58106"
"0xcaff1e51814e78d3303f486e2f4258ebb59d9ff6","9","40985.54334"
"0xcb017542893ef0c1a55828659466e0c3ff473afe","2","1040.15293"
"0xcb02c5065946d127d701e9b93802db4b8be1c52f","11","52035.05303"
"0xcb0512308f0bb078ab762f278ad21d5e70c0d5dd","2","2129.10956"
"0xcb09d6d1612dead081061de245d9fa0eeb58c1aa","2","5947.97174"
"0xcb0d418850c2c8441ea7d45be1c07a37f6d9af9e","10","2945.76817"
"0xcb114805b901f7a9c38d5675272ef26459a7d805","3","43353.99067"
"0xcb12102493e513ed5e32fbc36864569bad2812bd","5","1157.70591"
"0xcb12bbda8d2eddd2a96067379204bd43c6cccb80","3","1108.80457"
"0xcb14c025f1699238212df33fa917075bf950b89a","3","3251.06106"
"0xcb1687bb2ea16a08bada46c10ddcdeb87fa19e9c","5","400958.22152"
"0xcb172e104665a2db79a0847ba021c83521b992db","6","2499.64482"
"0xcb1b71dbd284909faccf873c93b98d282af9f17e","4","76399.61793"
"0xcb1c7b3dbacea95a3b272df1492c0d56ca847ea1","12","6586.1402"
"0xcb1e9fa11edd27098a6b2ff23cb6b79183ccf8ee","2","1285.39271"
"0xcb2335b96ec80fd82269885f2b00da4dfc6ce748","11","26839.14738"
"0xcb242b37d2d6df20ac0f3086e50ee71ce45d94d1","4","1735.89218"
"0xcb273b1d1425b82f4d5977a8c7407194f1c6f208","7","1363.0867"
"0xcb27d99901776e111f22cb35589bed922a2a060f","2","57120.11762"
"0xcb28eacf9e68e00eb0612ea0622fcfc8d5ef1ca0","2","2111.7257"
"0xcb2cd1c1ac5db07380b68587c2fd33609aef0c47","2","66212.16143"
"0xcb2d0a3a67365e0f448637aa5c9e368081d52172","2","7026.49619"
"0xcb31e22cdfe43334181af1f778fa2109b9ed5b0a","2","1270.77757"
"0xcb36fd9bf9e6be4bb1af8e47dbf1f0e120f08435","3","17864.07162"
"0xcb39258494c023cd374b7122a0177ab7cd9b6666","2","9939.13522"
"0xcb3e8fb626dd50bbfef6a22e82479b2dde9252cb","6","1355.80286"
"0xcb42ac441fcade3935243ea118701f39aa004486","3","6559.90874"
"0xcb43b5c0a2b3e2f153a45872b12c43606687425d","6","3750.11267"
"0xcb4d5e7026c3f86348c80d918ba9e511295399f1","9","1656.48687"
"0xcb59db511a5922303cc867e2853d5cad72698deb","4","3541.13138"
"0xcb5af816e0555e0358270abefe6456f39ad4fd14","6","8346.60426"
"0xcb5c05ee1f3e65a7805981b927bacbe0cf8f26d8","2","4694.50879"
"0xcb5c5d261d00c72a8b25fb643388109acacd3806","2","2541.73246"
"0xcb5cea9e0000e02552f520f401d1f6793814c1e2","4","59698.25756"
"0xcb60b67e7451538fd0f91831fc41df7146b38fa1","2","116271.14547"
"0xcb61307ca6e803e3294afa9c1a77a20340f11316","10","6025.70399"
"0xcb6201c2afb028a5f7f71b1c0d3f88137c2ef1cc","2","2407.25569"
"0xcb630c28658d8b4f0509d628d8d947e6f95ea20a","4","1421.06484"
"0xcb64dbdd7c358647ae2d814d1f0decd4523941ae","7","1406.34962"
"0xcb675f77847c33f980ed76bb31c89b01d20461da","3","7092.14688"
"0xcb6c86b53da5a1316ae6ba773a72bc4d0db4c021","3","14645.47596"
"0xcb72b623e3461756b8716bba5dbc4454e608e585","2","5698.28475"
"0xcb7618e5d27d2aef8db611623cfab39e9702fe61","6","4251.30267"
"0xcb7840c583a9a595fbf5510b4927c42e634b7896","3","1663.55414"
"0xcb78dac9a2c43c62e454d62184f72373917e3ae7","10","2161.72042"
"0xcb794d53530bee50ba48c539fbc8c5689ffae34f","5","6701.10375"
"0xcb79fceb7cb7db40ebf19b332b831a8da4794b9c","2","2099.52548"
"0xcb84d6c8e849aae169a81df105a100a4eb016395","2","5308.56437"
"0xcb8662615ed1bb451b23378bf1b61a7a40df9f3c","6","2627.60397"
"0xcb8698de440449cfd882f99d9fc70f2298d4fc54","3","113030.08643"
"0xcb8d50af9952b9a0b7c1e8a9d649bf0600771832","3","7629.57665"
"0xcb8f53942ae4631def0dba89baa69414729faf75","2","1379.69201"
"0xcb91fdebda4bebac24678faae5c02708dfac4b41","10","1045.70892"
"0xcb926f497763ea5cf993912a442431e6a91d5a64","2","156835.66041"
"0xcb927731f27898b30ad85964f9c5b784772cb924","25","28313.504"
"0xcb928dfac0bce3e670d3c0a8811978a73131e187","2","8961.01378"
"0xcb937212f1dffa4dda6837cddb4788d1ce5e0251","7","87915.07325"
"0xcb96302e44beb9ee91e1e376e7d91d92b2a92af5","7","2277.97954"
"0xcb97a18ad98cc228b4b05853f9a194e354fa7087","3","127021.54443"
"0xcb97f1af9f6de8aa707eb8419e4f9257205c9e76","3","5199.79268"
"0xcb986c8549e5c4b316b4d00ff5c28cac54597873","11","2372.56821"
